-0.08, 0.04, 0.04
-0.17, 0.07, 0.08
-0.25, 0.11, 0.12
-0.34, 0.14, 0.16
-0.43, 0.18, 0.19
-0.51, 0.22, 0.23
-0.6, 0.25, 0.27
-0.68, 0.28, 0.31
-0.77, 0.32, 0.35
-0.86, 0.35, 0.38
-0.94, 0.39, 0.42
-1.03, 0.43, 0.46
-1.11, 0.46, 0.5
-1.2, 0.49, 0.54
0.09, 0.04, 0.04
0.18, 0.07, 0.08
0.27, 0.11, 0.11
0.36, 0.14, 0.15
0.44, 0.17, 0.18
0.53, 0.21, 0.22
0.62, 0.24, 0.26
0.71, 0.28, 0.29
0.8, 0.31, 0.33
0.88, 0.34, 0.36
0.97, 0.38, 0.4
1.06, 0.41, 0.44
1.15, 0.45, 0.47
1.24, 0.48, 0.51
-0.04, -0.08, 0.04
-0.08, -0.16, 0.07
-0.12, -0.25, 0.11
-0.16, -0.33, 0.14
-0.21, -0.42, 0.17
-0.25, -0.5, 0.21
-0.29, -0.58, 0.24
-0.33, -0.67, 0.28
-0.37, -0.75, 0.31
-0.42, -0.84, 0.34
-0.46, -0.92, 0.38
-0.5, -1.0, 0.41
-0.54, -1.09, 0.45
-0.58, -1.17, 0.48
-0.02, 0.1, 0.04
-0.05, 0.19, 0.07
-0.07, 0.28, 0.1
-0.1, 0.37, 0.13
-0.13, 0.46, 0.16
-0.15, 0.56, 0.2
-0.18, 0.65, 0.23
-0.2, 0.74, 0.26
-0.23, 0.83, 0.29
-0.26, 0.92, 0.32
-0.28, 1.02, 0.36
-0.31, 1.11, 0.39
-0.33, 1.2, 0.42
-0.36, 1.29, 0.45
0.09, -0.04, 0.04
0.17, -0.09, 0.07
0.25, -0.14, 0.1
0.33, -0.19, 0.13
0.41, -0.24, 0.16
0.5, -0.29, 0.19
0.58, -0.34, 0.22
0.66, -0.39, 0.25
0.74, -0.44, 0.28
0.82, -0.49, 0.31
0.91, -0.53, 0.35
0.99, -0.58, 0.38
1.07, -0.63, 0.41
1.15, -0.68, 0.44
-0.09, -0.01, 0.03
-0.18, -0.03, 0.06
-0.28, -0.05, 0.09
-0.37, -0.07, 0.12
-0.47, -0.09, 0.15
-0.56, -0.1, 0.18
-0.65, -0.12, 0.21
-0.75, -0.14, 0.24
-0.84, -0.16, 0.27
-0.94, -0.18, 0.29
-1.03, -0.19, 0.32
-1.12, -0.21, 0.35
-1.22, -0.23, 0.38
-1.31, -0.25, 0.41
0.06, 0.08, 0.03
0.12, 0.16, 0.06
0.18, 0.24, 0.09
0.24, 0.32, 0.11
0.29, 0.39, 0.14
0.35, 0.47, 0.17
0.41, 0.55, 0.19
0.47, 0.63, 0.22
0.53, 0.71, 0.25
0.58, 0.78, 0.27
0.64, 0.86, 0.3
0.7, 0.94, 0.33
0.76, 1.02, 0.36
0.82, 1.1, 0.38
0.02, -0.09, 0.03
0.03, -0.19, 0.05
0.04, -0.28, 0.08
0.05, -0.38, 0.1
0.05, -0.48, 0.13
0.07, -0.57, 0.16
0.08, -0.67, 0.18
0.09, -0.76, 0.2
0.1, -0.86, 0.23
0.1, -0.96, 0.25
0.12, -1.05, 0.28
0.13, -1.15, 0.31
0.13, -1.24, 0.33
0.15, -1.34, 0.35
-0.07, 0.07, 0.03
-0.14, 0.13, 0.05
-0.21, 0.2, 0.08
-0.28, 0.26, 0.1
-0.36, 0.33, 0.12
-0.43, 0.4, 0.15
-0.5, 0.46, 0.17
-0.57, 0.52, 0.2
-0.64, 0.59, 0.22
-0.72, 0.65, 0.24
-0.79, 0.72, 0.27
-0.86, 0.79, 0.29
-0.93, 0.85, 0.32
-1.0, 0.92, 0.34
0.1, 0.01, 0.03
0.2, 0.01, 0.05
0.3, 0.01, 0.07
0.4, 0.01, 0.09
0.49, 0.01, 0.11
0.59, 0.02, 0.14
0.69, 0.02, 0.16
0.79, 0.02, 0.18
0.89, 0.02, 0.2
0.98, 0.02, 0.22
1.08, 0.03, 0.25
1.18, 0.03, 0.27
1.28, 0.03, 0.29
1.38, 0.03, 0.31
-0.07, -0.06, 0.03
-0.14, -0.13, 0.05
-0.21, -0.2, 0.07
-0.28, -0.26, 0.09
-0.35, -0.33, 0.1
-0.42, -0.4, 0.13
-0.49, -0.46, 0.15
-0.56, -0.53, 0.17
-0.63, -0.6, 0.19
-0.71, -0.67, 0.2
-0.78, -0.73, 0.23
-0.85, -0.8, 0.25
-0.92, -0.87, 0.26
-0.99, -0.93, 0.29
0.01, 0.1, 0.02
0.02, 0.2, 0.04
0.03, 0.3, 0.06
0.04, 0.4, 0.08
0.04, 0.5, 0.09
0.05, 0.6, 0.11
0.06, 0.7, 0.13
0.07, 0.8, 0.15
0.08, 0.9, 0.17
0.08, 0.99, 0.18
0.09, 1.09, 0.2
0.1, 1.19, 0.22
0.11, 1.29, 0.24
0.12, 1.39, 0.26
0.07, -0.07, 0.02
0.13, -0.15, 0.04
0.19, -0.23, 0.05
0.25, -0.3, 0.07
0.31, -0.38, 0.08
0.38, -0.46, 0.1
0.44, -0.53, 0.12
0.5, -0.61, 0.13
0.56, -0.69, 0.15
0.62, -0.77, 0.16
0.69, -0.84, 0.18
0.75, -0.92, 0.2
0.81, -1.0, 0.21
0.87, -1.07, 0.23
-0.09, 0.02, 0.02
-0.19, 0.04, 0.03
-0.29, 0.05, 0.05
-0.38, 0.07, 0.06
-0.48, 0.08, 0.08
-0.58, 0.1, 0.1
-0.67, 0.12, 0.11
-0.77, 0.13, 0.12
-0.87, 0.15, 0.14
-0.97, 0.16, 0.15
-1.06, 0.18, 0.17
-1.16, 0.2, 0.19
-1.26, 0.21, 0.2
-1.35, 0.23, 0.22
0.09, 0.06, 0.02
0.17, 0.12, 0.03
0.25, 0.17, 0.04
0.34, 0.23, 0.06
0.42, 0.28, 0.07
0.5, 0.34, 0.08
0.59, 0.39, 0.1
0.67, 0.45, 0.11
0.75, 0.5, 0.12
0.83, 0.56, 0.13
0.92, 0.61, 0.15
1.0, 0.67, 0.16
1.08, 0.72, 0.17
1.17, 0.78, 0.19
-0.02, -0.09, 0.02
-0.04, -0.19, 0.03
-0.07, -0.28, 0.04
-0.09, -0.38, 0.05
-0.12, -0.48, 0.06
-0.14, -0.57, 0.07
-0.16, -0.67, 0.08
-0.19, -0.76, 0.09
-0.21, -0.86, 0.1
-0.24, -0.96, 0.11
-0.26, -1.05, 0.13
-0.28, -1.15, 0.14
-0.31, -1.24, 0.15
-0.33, -1.34, 0.16
-0.04, 0.09, 0.01
-0.09, 0.18, 0.02
-0.14, 0.27, 0.03
-0.18, 0.36, 0.04
-0.23, 0.44, 0.05
-0.28, 0.53, 0.06
-0.32, 0.62, 0.07
-0.37, 0.71, 0.08
-0.42, 0.8, 0.09
-0.47, 0.88, 0.09
-0.51, 0.97, 0.1
-0.56, 1.06, 0.11
-0.61, 1.15, 0.12
-0.65, 1.24, 0.13
0.1, -0.03, 0.01
0.19, -0.06, 0.02
0.29, -0.09, 0.03
0.38, -0.12, 0.04
0.48, -0.16, 0.04
0.58, -0.19, 0.05
0.67, -0.22, 0.06
0.76, -0.25, 0.07
0.86, -0.28, 0.08
0.95, -0.32, 0.08
1.05, -0.35, 0.09
1.15, -0.38, 0.1
1.24, -0.41, 0.11
1.33, -0.44, 0.12
-0.09, -0.03, 0.01
-0.18, -0.07, 0.02
-0.27, -0.11, 0.02
-0.36, -0.15, 0.03
-0.45, -0.19, 0.03
-0.54, -0.23, 0.04
-0.63, -0.27, 0.05
-0.72, -0.31, 0.05
-0.81, -0.35, 0.06
-0.91, -0.39, 0.06
-1.0, -0.42, 0.07
-1.09, -0.46, 0.08
-1.18, -0.5, 0.08
-1.27, -0.54, 0.09
0.05, 0.1, 0.01
0.09, 0.19, 0.01
0.13, 0.28, 0.02
0.17, 0.37, 0.02
0.21, 0.46, 0.02
0.25, 0.56, 0.03
0.29, 0.65, 0.03
0.33, 0.74, 0.04
0.37, 0.83, 0.04
0.41, 0.92, 0.04
0.46, 1.02, 0.05
0.5, 1.11, 0.05
0.54, 1.2, 0.06
0.58, 1.29, 0.06
0.04, -0.09, 0.01
0.07, -0.18, 0.01
0.1, -0.28, 0.01
0.13, -0.37, 0.01
0.16, -0.47, 0.01
0.2, -0.56, 0.02
0.23, -0.65, 0.02
0.26, -0.75, 0.02
0.29, -0.84, 0.02
0.32, -0.94, 0.02
0.36, -1.03, 0.03
0.39, -1.12, 0.03
0.42, -1.22, 0.03
0.45, -1.31, 0.03
-0.08, 0.05, 0.01
-0.17, 0.1, 0.01
-0.26, 0.15, 0.01
-0.34, 0.2, 0.01
-0.43, 0.25, 0.01
-0.52, 0.3, 0.01
-0.6, 0.35, 0.01
-0.69, 0.4, 0.01
-0.78, 0.45, 0.01
-0.87, 0.49, 0.01
-0.95, 0.54, 0.02
-1.04, 0.59, 0.02
-1.13, 0.64, 0.02
-1.21, 0.69, 0.02
0.1, 0.03, 0.0
0.2, 0.05, 0.0
0.3, 0.08, 0.0
0.4, 0.1, 0.0
0.49, 0.12, 0.0
0.59, 0.15, 0.0
0.69, 0.17, 0.0
0.79, 0.2, 0.0
0.89, 0.22, 0.0
0.98, 0.24, -0.01
1.08, 0.27, -0.01
1.18, 0.29, -0.01
1.28, 0.32, -0.01
1.38, 0.34, -0.01
-0.05, -0.08, 0.0
-0.11, -0.16, 0.0
-0.16, -0.24, 0.0
-0.22, -0.32, -0.01
-0.28, -0.41, -0.01
-0.33, -0.49, -0.01
-0.39, -0.57, -0.02
-0.44, -0.65, -0.02
-0.5, -0.73, -0.02
-0.56, -0.82, -0.03
-0.61, -0.9, -0.03
-0.67, -0.98, -0.03
-0.72, -1.06, -0.03
-0.78, -1.14, -0.04
-0.01, 0.1, 0.0
-0.02, 0.2, -0.01
-0.04, 0.3, -0.01
-0.05, 0.4, -0.02
-0.07, 0.5, -0.02
-0.08, 0.6, -0.03
-0.09, 0.7, -0.03
-0.11, 0.8, -0.04
-0.12, 0.9, -0.04
-0.14, 0.99, -0.05
-0.15, 1.09, -0.05
-0.16, 1.19, -0.06
-0.18, 1.29, -0.06
-0.19, 1.39, -0.07
0.08, -0.06, 0.0
0.16, -0.12, -0.01
0.24, -0.18, -0.02
0.32, -0.25, -0.02
0.39, -0.31, -0.03
0.47, -0.37, -0.04
0.55, -0.44, -0.04
0.63, -0.5, -0.05
0.71, -0.56, -0.06
0.78, -0.63, -0.07
0.86, -0.69, -0.07
0.94, -0.75, -0.08
1.02, -0.81, -0.09
1.1, -0.88, -0.09
-0.09, 0.0, 0.0
-0.19, -0.01, -0.01
-0.29, -0.01, -0.02
-0.39, -0.02, -0.03
-0.49, -0.02, -0.04
-0.59, -0.03, -0.04
-0.69, -0.03, -0.05
-0.79, -0.04, -0.06
-0.89, -0.04, -0.07
-0.99, -0.05, -0.08
-1.08, -0.05, -0.08
-1.18, -0.06, -0.09
-1.28, -0.06, -0.1
-1.38, -0.07, -0.11
0.07, 0.08, -0.01
0.14, 0.15, -0.02
0.22, 0.22, -0.03
0.28, 0.29, -0.04
0.35, 0.36, -0.05
0.43, 0.44, -0.06
0.49, 0.51, -0.07
0.56, 0.58, -0.08
0.63, 0.65, -0.09
0.7, 0.72, -0.1
0.77, 0.8, -0.11
0.85, 0.87, -0.12
0.91, 0.94, -0.13
0.98, 1.01, -0.14
0.0, -0.09, -0.01
0.0, -0.19, -0.02
0.0, -0.29, -0.03
-0.01, -0.39, -0.04
-0.01, -0.49, -0.06
-0.01, -0.59, -0.07
-0.02, -0.69, -0.08
-0.02, -0.79, -0.09
-0.02, -0.89, -0.1
-0.03, -0.99, -0.12
-0.03, -1.08, -0.13
-0.03, -1.18, -0.14
-0.03, -1.28, -0.15
-0.04, -1.38, -0.16
-0.06, 0.08, -0.01
-0.12, 0.16, -0.02
-0.19, 0.23, -0.04
-0.25, 0.31, -0.05
-0.32, 0.38, -0.07
-0.38, 0.46, -0.08
-0.44, 0.53, -0.09
-0.51, 0.61, -0.11
-0.57, 0.68, -0.12
-0.64, 0.75, -0.14
-0.7, 0.83, -0.15
-0.76, 0.91, -0.16
-0.83, 0.98, -0.18
-0.89, 1.05, -0.19
0.1, -0.01, -0.01
0.2, -0.02, -0.03
0.3, -0.03, -0.04
0.4, -0.04, -0.06
0.5, -0.05, -0.07
0.6, -0.06, -0.09
0.7, -0.07, -0.1
0.8, -0.08, -0.12
0.9, -0.09, -0.13
0.99, -0.11, -0.15
1.09, -0.12, -0.16
1.19, -0.13, -0.18
1.29, -0.14, -0.19
1.39, -0.15, -0.21
-0.07, -0.05, -0.01
-0.15, -0.11, -0.03
-0.23, -0.17, -0.05
-0.31, -0.22, -0.06
-0.39, -0.28, -0.08
-0.47, -0.34, -0.1
-0.55, -0.39, -0.11
-0.63, -0.45, -0.13
-0.71, -0.51, -0.15
-0.79, -0.56, -0.17
-0.86, -0.62, -0.18
-0.94, -0.68, -0.2
-1.02, -0.74, -0.22
-1.1, -0.79, -0.23
0.03, 0.1, -0.01
0.05, 0.2, -0.03
0.07, 0.3, -0.05
0.09, 0.39, -0.07
0.11, 0.49, -0.09
0.13, 0.59, -0.11
0.15, 0.68, -0.13
0.17, 0.78, -0.15
0.19, 0.88, -0.17
0.21, 0.97, -0.19
0.24, 1.07, -0.2
0.26, 1.17, -0.22
0.28, 1.27, -0.24
0.3, 1.36, -0.26
0.05, -0.08, -0.02
0.1, -0.16, -0.04
0.16, -0.25, -0.06
0.2, -0.33, -0.08
0.25, -0.42, -0.1
0.31, -0.5, -0.12
0.35, -0.58, -0.14
0.4, -0.67, -0.16
0.45, -0.75, -0.18
0.5, -0.84, -0.21
0.56, -0.92, -0.23
0.61, -1.0, -0.25
0.65, -1.09, -0.27
0.7, -1.17, -0.29
